arch	circuit	script_params	vtr_flow_elapsed_time	error	odin_synth_time	max_odin_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_time	placed_wirelength_est	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	total_power	routing_power_perc	clock_power_perc	tile_power_perc	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	boundtop.v	common	7.60		0.79	47412	2	0.39	-1	-1	37100	-1	-1	84	114	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	66584	114	192	455	647	1	309	390	13	13	169	clb	auto	0.06	755	0.35	0.00	1.89503	-222.938	-1.89503	1.89503	0.25	0.000609877	0.000534873	0.0985352	0.086204	40	3476	24	6.63067e+06	4.5271e+06	401688.	2376.85	3.03	0.344143	0.307509	2812	12	781	1202	325157	103856	2.46711	2.46711	-293.394	-2.46711	0	0	505045.	2988.43	0.09	0.07	0.0214387	0.0197471	0.008298	0.4777	0.07963	0.4427	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	ch_intrinsics.v	common	4.92		0.06	9696	3	0.30	-1	-1	36200	-1	-1	68	99	1	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	67960	99	130	363	493	1	256	298	12	12	144	clb	auto	0.09	678	0.38	0.00	2.32115	-229.462	-2.32115	2.32115	0.31	0.000631005	0.000549892	0.105405	0.0903403	46	2637	18	5.66058e+06	4.21279e+06	378970.	2631.74	2.03	0.393064	0.347932	2378	8	473	664	203389	67056	3.08641	3.08641	-289.881	-3.08641	0	0	486261.	3376.82	0.09	0.06	0.0178023	0.0163278	0.00852	0.3166	0.06193	0.6215	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	diffeq1.v	common	41.26		0.04	9508	15	0.44	-1	-1	34504	-1	-1	39	162	0	5	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	75828	162	96	999	932	1	699	302	16	16	256	mult_36	auto	0.26	5450	0.91	0.01	21.0683	-1930.86	-21.0683	21.0683	0.75	0.00291376	0.00266939	0.401222	0.360965	70	19639	37	1.21132e+07	4.08187e+06	1.08614e+06	4242.72	33.63	1.73825	1.59097	16032	18	3132	6957	4807247	1123509	25.6346	25.6346	-2308.81	-25.6346	0	0	1.36713e+06	5340.37	0.33	1.24	0.183446	0.170367	0.008372	0.4744	0.01666	0.5089	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	diffeq2.v	common	47.10		0.03	8688	14	0.34	-1	-1	33464	-1	-1	26	66	0	7	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	70416	66	96	719	590	1	526	195	18	18	324	mult_36	auto	0.23	4949	0.43	0.00	16.6831	-955.38	-16.6831	16.6831	1.00	0.00193189	0.00178993	0.215806	0.195905	58	18108	38	1.57076e+07	4.17324e+06	1.18155e+06	3646.76	39.47	1.5553	1.44625	14017	21	2934	7480	5628260	1537457	20.2631	20.2631	-1209.23	-20.2631	0	0	1.50617e+06	4648.66	0.47	1.58	0.158358	0.149925	0.009749	0.3977	0.0199	0.5824	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	LU8PEEng.v	common	2349.83		19.55	227908	129	342.45	-1	-1	100800	-1	-1	1949	114	44	8	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	664892	114	102	29578	29304	1	16273	2217	54	54	2916	clb	auto	43.73	229356	58.57	0.57	79.9792	-59367.3	-79.9792	79.9792	28.00	0.105959	0.0891486	10.9461	8.08092	182	673382	50	1.70873e+08	1.32323e+08	3.27330e+07	11225.3	1684.92	47.1323	36.7439	583849	16	48325	202485	156467106	33554145	97.698	97.698	-73711.6	-97.698	-29.3373	-0.29436	4.13174e+07	14169.2	15.77	37.43	3.67352	3.05449	0.1204	0.6443	0.009617	0.3461	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	LU32PEEng.v	common	14782.26		173.16	770848	128	1617.40	-1	-1	298508	-1	-1	6848	114	167	32	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2224932	114	102	102506	101104	1	56695	7263	98	98	9604	clb	auto	171.70	1077659	458.73	2.56	77.0714	-306639	-77.0714	77.0714	93.80	0.253923	0.21371	40.6344	30.5275	222	2582023	23	5.9175e+08	4.73218e+08	1.32000e+08	13744.3	11509.96	167.762	131.032	2359556	14	155516	689949	796919885	190769682	95.1139	95.1139	-450633	-95.1139	-43.8404	-0.178312	1.68184e+08	17511.9	77.52	246.10	16.3066	13.6497	0.4706	0.6723	0.008733	0.319	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	mcml.v	common	18258.03		66.73	954548	75	9299.37	-1	-1	447780	-1	-1	7262	36	159	27	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2189180	36	33	134466	132924	1	42931	7517	101	101	10201	clb	auto	68.14	618332	317.73	1.75	62.1251	-323139	-62.1251	62.1251	102.42	0.205957	0.153883	37.7055	28.4962	174	1432553	35	6.22828e+08	4.89164e+08	1.12658e+08	11043.8	7722.76	131.343	104.071	1312433	14	117369	458445	331920588	70113327	74.5914	74.5914	-467952	-74.5914	-0.112757	-0.0281893	1.42089e+08	13929.0	45.73	79.52	9.62335	8.29919	0.3875	0.6032	0.01172	0.3851	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	mkDelayWorker32B.v	common	82.95		0.83	79140	5	7.41	-1	-1	52408	-1	-1	456	506	47	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	324604	506	553	3285	3838	1	3022	1562	50	50	2500	memory	auto	3.81	13946	5.30	0.04	6.7085	-1810.48	-6.7085	6.7085	20.42	0.0115196	0.0104409	2.67676	2.40129	38	25732	11	1.47946e+08	5.03323e+07	6.86584e+06	2746.33	26.45	6.22639	5.69411	24769	10	2730	3449	3949512	951415	8.26028	8.26028	-2264.11	-8.26028	-4.96155	-0.293253	8.69095e+06	3476.38	2.65	0.96	0.3874	0.366442	0.1583	0.1458	0.03442	0.8198	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	mkPktMerge.v	common	24.55		0.12	17444	2	0.14	-1	-1	33624	-1	-1	26	311	15	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	91072	311	156	972	1128	1	953	508	28	28	784	memory	auto	0.51	8672	1.08	0.01	3.56227	-4437.04	-3.56227	3.56227	2.90	0.00434492	0.00379547	0.497051	0.422895	40	17032	21	4.25198e+07	9.62124e+06	2.13295e+06	2720.61	13.21	1.57705	1.37733	15467	10	2642	3094	3672922	1029893	4.12763	4.12763	-5117.4	-4.12763	-16.4487	-0.298787	2.67004e+06	3405.67	1.01	1.10	0.179504	0.165301	0.09473	0.1659	0.01724	0.8168	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	mkSMAdapter4B.v	common	62.44		0.36	32396	7	2.94	-1	-1	37728	-1	-1	169	193	5	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	84932	193	205	2232	2437	1	1238	572	20	20	400	memory	auto	1.16	9442	1.61	0.01	5.11743	-3019.65	-5.11743	5.11743	0.86	0.00293973	0.00239379	0.553536	0.446957	80	37638	49	2.07112e+07	1.18481e+07	1.95715e+06	4892.88	46.04	1.84985	1.55915	29112	11	4782	13432	7341253	1567147	6.43438	6.43438	-3617.78	-6.43438	-9.2286	-0.340786	2.46968e+06	6174.21	0.78	2.02	0.328305	0.299082	0.02943	0.311	0.02732	0.6617	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	or1200.v	common	378.16		0.44	41144	27	5.82	-1	-1	43912	-1	-1	248	385	2	1	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	122628	385	394	3979	4310	1	2385	1030	27	27	729	io	auto	2.82	30660	3.83	0.03	14.1621	-13340.4	-14.1621	14.1621	2.30	0.00789126	0.00712645	1.20479	1.00161	124	106544	37	3.93038e+07	1.48577e+07	5.51931e+06	7571.08	342.62	5.01207	4.36828	84270	13	9822	39251	27523790	5237548	17.745	17.745	-16563.4	-17.745	0	0	7.00128e+06	9603.95	1.68	6.14	0.719036	0.642198	0.0271	0.6042	0.02721	0.3686	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	raygentop.v	common	98.03		0.37	33396	8	2.16	-1	-1	40540	-1	-1	121	214	0	9	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	85688	214	305	2625	2741	1	1467	649	22	22	484	mult_36	auto	2.81	12752	2.49	0.02	4.47695	-2606.67	-4.47695	4.47695	1.95	0.00726887	0.00646229	0.995148	0.859404	86	42407	33	2.50602e+07	1.00852e+07	2.58348e+06	5337.77	75.75	2.59942	2.28423	35752	13	5669	15046	10050536	2102342	5.88818	5.88818	-3460.5	-5.88818	0	0	3.26805e+06	6752.17	1.04	1.87	0.184484	0.170735	0.0283	0.5781	0.04002	0.3818	
k6_N10_I40_Fi6_L4_frac1_ff2_C25_45nm.xml	sha.v	common	656.07		1.03	38512	20	588.11	-1	-1	95368	-1	-1	229	38	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	108496	38	36	3404	3440	1	1288	303	20	20	400	clb	auto	1.38	14780	1.50	0.01	13.4469	-4577.03	-13.4469	13.4469	0.91	0.00415812	0.00337389	0.580336	0.43752	128	57437	20	2.07112e+07	1.23417e+07	2.97986e+06	7449.64	45.14	2.34559	1.89714	49866	13	4679	23555	10976247	2435438	17.9062	17.9062	-5814.64	-17.9062	0	0	3.77264e+06	9431.61	1.20	1.87	0.238242	0.212818	0.01433	0.6212	0.03097	0.3478	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	bgm.v	common	1603.25		24.51	392952	22	505.19	-1	-1	152628	-1	-1	2545	257	0	11	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	774048	257	32	32168	31683	1	18949	2845	61	61	3721	clb	auto	41.06	247557	68.19	0.47	16.4943	-23724.2	-16.4943	16.4943	31.61	0.0665872	0.0564444	9.2923	6.90188	158	833058	33	2.18169e+08	1.41519e+08	3.66221e+07	9841.99	734.16	45.7525	36.0872	751019	15	80463	393720	221078547	44398777	20.4387	20.4387	-28194.3	-20.4387	0	0	4.67482e+07	12563.3	20.23	49.21	4.76985	4.02001	0.2224	0.6523	0.02212	0.3255	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	blob_merge.v	common	477.53		0.56	59832	18	85.19	-1	-1	67524	-1	-1	549	36	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	199308	36	100	6600	6700	1	2874	685	30	30	900	clb	auto	4.95	47454	5.74	0.04	9.27967	-2820.09	-9.27967	9.27967	2.69	0.0136202	0.00923821	2.01467	1.42604	140	178041	41	4.8774e+07	2.95878e+07	7.62094e+06	8467.71	346.87	7.70043	6.03628	145210	11	10287	62842	37533363	7323104	11.5995	11.5995	-3325.89	-11.5995	0	0	9.70551e+06	10783.9	2.57	7.28	0.666519	0.590713	0.0338	0.5759	0.0436	0.3805	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	boundtop.v	common	8.27		0.69	47360	2	0.54	-1	-1	37008	-1	-1	84	114	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	67060	114	192	455	647	1	309	390	13	13	169	clb	auto	0.11	757	0.57	0.00	2.07588	-236.645	-2.07588	2.07588	0.44	0.000911815	0.000802872	0.155244	0.133789	38	3536	20	6.63067e+06	4.5271e+06	384612.	2275.81	3.04	0.521847	0.464686	2796	10	698	1020	240394	79853	2.62516	2.62516	-304.883	-2.62516	0	0	489150.	2894.38	0.12	0.09	0.0308451	0.0284487	0.007963	0.469	0.07552	0.4554	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	ch_intrinsics.v	common	5.00		0.06	9704	3	0.32	-1	-1	36112	-1	-1	68	99	1	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	67908	99	130	363	493	1	257	298	12	12	144	clb	auto	0.07	628	0.40	0.00	2.64718	-256.777	-2.64718	2.64718	0.28	0.000666934	0.00058158	0.11625	0.0999433	44	2681	16	5.66058e+06	4.21279e+06	360780.	2505.42	2.14	0.446154	0.395129	2265	8	502	689	189631	64230	3.09046	3.09046	-296.594	-3.09046	0	0	470765.	3269.20	0.13	0.07	0.0218912	0.0200541	0.008485	0.3063	0.0605	0.6332	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	diffeq1.v	common	35.58		0.04	9612	15	0.42	-1	-1	34528	-1	-1	39	162	0	5	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	75908	162	96	999	932	1	700	302	16	16	256	mult_36	auto	0.31	5303	0.92	0.01	20.7502	-1877.95	-20.7502	20.7502	0.73	0.00354743	0.00326561	0.438277	0.392629	70	20655	43	1.21132e+07	4.08187e+06	1.08614e+06	4242.72	28.85	1.43596	1.30255	16499	18	3495	7843	5548462	1264968	24.7602	24.7602	-2242.05	-24.7602	0	0	1.36713e+06	5340.37	0.23	0.83	0.0854297	0.0795271	0.008767	0.4667	0.01641	0.5169	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	diffeq2.v	common	22.16		0.03	8652	14	0.31	-1	-1	33524	-1	-1	26	66	0	7	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	70228	66	96	719	590	1	525	195	18	18	324	mult_36	auto	0.22	4903	0.41	0.00	16.3208	-947.916	-16.3208	16.3208	0.63	0.00144248	0.0013272	0.205682	0.186916	50	16824	32	1.57076e+07	4.17324e+06	1.01953e+06	3146.70	16.06	0.949657	0.875782	14185	15	2668	6492	4495044	1020056	20.4935	20.4935	-1201.34	-20.4935	0	0	1.31112e+06	4046.65	0.37	1.09	0.137951	0.129394	0.00952	0.3717	0.018	0.6103	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	LU8PEEng.v	common	2534.06		21.63	228012	129	266.20	-1	-1	100876	-1	-1	1953	114	44	8	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	664160	114	102	29578	29304	1	15984	2221	54	54	2916	clb	auto	36.42	227283	60.98	0.31	80.8082	-59885.3	-80.8082	80.8082	24.74	0.0582101	0.0490729	11.018	8.1535	180	663315	45	1.70873e+08	1.32539e+08	3.24148e+07	11116.2	1927.70	52.3874	40.9282	572993	16	47637	198636	156662753	34436395	99.8878	99.8878	-75838.8	-99.8878	-23.6459	-0.202746	4.10217e+07	14067.8	23.66	55.79	5.32403	4.51711	0.1229	0.6243	0.009317	0.3663	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	LU32PEEng.v	common	28316.96		172.87	770940	128	1464.72	-1	-1	298632	-1	-1	6872	114	167	32	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2202904	114	102	102506	101104	1	56194	7287	98	98	9604	clb	auto	157.31	1067124	603.46	3.31	77.7827	-359403	-77.7827	77.7827	104.80	0.324031	0.249184	55.7441	41.9571	218	2572334	40	5.9175e+08	4.74511e+08	1.30006e+08	13536.6	25075.37	186.571	144.865	2324278	15	154718	690311	786978490	191825168	93.6541	93.6541	-515123	-93.6541	-33.3057	-0.200681	1.65539e+08	17236.5	69.57	243.39	13.4751	11.163	0.4781	0.6489	0.008693	0.3424	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	mcml.v	common	14767.34		78.81	954516	75	9269.46	-1	-1	447692	-1	-1	7272	36	159	27	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2190800	36	33	134466	132924	1	42923	7527	101	101	10201	clb	auto	75.22	584760	310.70	1.77	62.8315	-336617	-62.8315	62.8315	103.11	0.191207	0.159463	37.8879	28.8731	158	1395711	44	6.22828e+08	4.89703e+08	1.02287e+08	10027.2	4187.35	143.99	114.09	1263541	14	125593	492208	320581016	70465191	72.8773	72.8773	-552199	-72.8773	-1.01085	-0.168146	1.30691e+08	12811.6	56.46	89.40	13.5773	11.5371	0.3784	0.5652	0.01187	0.423	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	mkDelayWorker32B.v	common	94.91		1.19	79272	5	9.34	-1	-1	52356	-1	-1	456	506	47	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	327256	506	553	3285	3838	1	3022	1562	50	50	2500	memory	auto	3.86	15209	5.32	0.05	6.46799	-1881.17	-6.46799	6.46799	24.62	0.0115699	0.010443	2.68453	2.40333	38	26924	13	1.47946e+08	5.03323e+07	6.86584e+06	2746.33	29.87	6.31473	5.77224	25820	8	2949	3874	5242792	1332337	8.01432	8.01432	-2288.31	-8.01432	-4.08906	-0.292146	8.69095e+06	3476.38	3.52	1.15	0.34616	0.327761	0.1644	0.1453	0.03462	0.8201	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	mkPktMerge.v	common	22.23		0.16	17316	2	0.14	-1	-1	33648	-1	-1	26	311	15	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	91120	311	156	972	1128	1	953	508	28	28	784	memory	auto	0.51	8361	0.82	0.01	3.68451	-4286.22	-3.68451	3.68451	2.07	0.00246858	0.00211467	0.36111	0.303329	36	16849	27	4.25198e+07	9.62124e+06	1.94918e+06	2486.20	11.49	1.30221	1.13655	15487	10	2702	3166	3943281	1103929	4.24876	4.24876	-5069.9	-4.24876	-12.9472	-0.339827	2.40571e+06	3068.51	0.87	1.10	0.144189	0.132245	0.09165	0.1573	0.01643	0.8263	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	mkSMAdapter4B.v	common	62.39		0.39	32312	7	2.63	-1	-1	37852	-1	-1	169	193	5	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	85580	193	205	2232	2437	1	1236	572	20	20	400	memory	auto	0.78	9557	1.61	0.02	5.30306	-2910.84	-5.30306	5.30306	0.91	0.00310382	0.00242957	0.554573	0.443539	80	37236	49	2.07112e+07	1.18481e+07	1.95715e+06	4892.88	49.23	1.87328	1.57285	28921	13	4876	13685	7632853	1653952	6.31157	6.31157	-3533.52	-6.31157	-8.52223	-0.29768	2.46968e+06	6174.21	0.52	1.19	0.147288	0.134675	0.03028	0.309	0.02705	0.6639	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	or1200.v	common	506.33		0.49	41308	27	5.68	-1	-1	43832	-1	-1	251	385	2	1	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	120876	385	394	3979	4310	1	2374	1033	27	27	729	io	auto	1.96	31469	4.45	0.03	14.1265	-12517.1	-14.1265	14.1265	2.00	0.00739657	0.0065366	1.47795	1.18871	124	108054	41	3.93038e+07	1.50194e+07	5.51931e+06	7571.08	468.22	5.10267	4.39903	84769	12	9789	38443	27670885	5287552	17.1212	17.1212	-14881.4	-17.1212	0	0	7.00128e+06	9603.95	2.49	7.81	0.678791	0.611618	0.02813	0.5883	0.0271	0.3846	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	raygentop.v	common	92.60		0.34	33408	8	1.41	-1	-1	40560	-1	-1	121	214	0	9	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	86756	214	305	2625	2741	1	1458	649	22	22	484	mult_36	auto	1.85	12669	1.46	0.01	4.37182	-2615.63	-4.37182	4.37182	1.11	0.00331022	0.00285886	0.481164	0.407639	78	43610	43	2.50602e+07	1.00852e+07	2.36474e+06	4885.83	77.70	2.17667	1.91798	35979	12	5724	15088	10191088	2118857	6.26507	6.26507	-3582.39	-6.26507	0	0	2.99432e+06	6186.61	0.72	1.65	0.170691	0.158547	0.02687	0.5619	0.03589	0.4022	
k6_N10_I40_Fi6_L4_frac1_ff2_C30_45nm.xml	sha.v	common	800.89		0.80	38344	20	684.57	-1	-1	95324	-1	-1	231	38	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	97600	38	36	3404	3440	1	1282	305	20	20	400	clb	auto	1.91	14851	1.61	0.01	13.6521	-4957.71	-13.6521	13.6521	0.89	0.00385254	0.00325373	0.622463	0.456503	124	62675	32	2.07112e+07	1.24495e+07	2.89149e+06	7228.73	95.95	2.54295	2.04322	51753	11	4863	23805	12343285	2663008	17.8213	17.8213	-6227.18	-17.8213	0	0	3.67009e+06	9175.24	0.80	2.08	0.219514	0.195916	0.01465	0.6035	0.03025	0.3663	
