arch	circuit	script_params	vtr_flow_elapsed_time	error	odin_synth_time	max_odin_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_time	placed_wirelength_est	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	total_power	routing_power_perc	clock_power_perc	tile_power_perc	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	or1200.v	common	96.35		0.58	40836	27	6.34	-1	-1	43860	-1	-1	246	385	2	1	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	113020	385	394	3979	4310	1	2366	1028	27	27	729	io	auto	3.17	31037	3.95	0.03	12.8757	-11508.1	-12.8757	12.8757	1.69	0.00843575	0.00754831	1.36757	1.08979	76	51162	24	3.93038e+07	1.47499e+07	3.58343e+06	4915.54	64.31	5.46477	4.68731	45537	15	10693	37866	4156897	836698	14.4539	14.4539	-13086.2	-14.4539	0	0	4.48127e+06	6147.14	1.60	1.43	0.47672	0.434577	0.02397	0.4301	0.02484	0.5451	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	raygentop.v	common	35.36		0.43	32964	8	2.37	-1	-1	40472	-1	-1	121	214	0	9	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	86652	214	305	2625	2741	1	1452	649	22	22	484	mult_36	auto	3.14	12123	1.40	0.02	4.223	-2309.42	-4.223	4.223	0.94	0.00326817	0.0028736	0.480957	0.411666	54	28937	50	2.50602e+07	1.00852e+07	1.67900e+06	3469.01	17.50	2.0358	1.78875	21891	18	6483	15061	4251231	983489	4.83345	4.83345	-2950.21	-4.83345	0	0	2.18083e+06	4505.84	0.44	0.80	0.203336	0.188312	0.02558	0.431	0.04073	0.5282	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	sha.v	common	606.05		1.21	38092	20	577.57	-1	-1	95380	-1	-1	229	38	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	96212	38	36	3404	3440	1	1277	303	20	20	400	clb	auto	1.91	14059	1.41	0.01	11.4453	-4263.02	-11.4453	11.4453	0.72	0.00376295	0.00316278	0.572725	0.414586	58	23557	37	2.07112e+07	1.23417e+07	1.47096e+06	3677.41	10.50	2.11003	1.67165	20508	16	5327	20990	694763	117097	13.4365	13.4365	-4952.86	-13.4365	0	0	1.87544e+06	4688.60	0.35	0.39	0.252822	0.220619	0.01144	0.362	0.02989	0.6081	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	bgm.v	common	1181.39		24.47	392544	22	473.47	-1	-1	152668	-1	-1	2345	257	0	11	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	666064	257	32	32168	31683	1	18764	2645	58	58	3364	clb	auto	221.28	251276	63.72	0.44	15.1501	-22514.4	-15.1501	15.1501	26.93	0.065029	0.0555095	9.59417	7.0198	82	395225	43	2.00088e+08	1.30741e+08	1.93983e+07	5766.43	231.04	48.5912	37.8815	359803	21	99560	447880	25645900	4090153	17.4053	17.4053	-25529.7	-17.4053	0	0	2.42718e+07	7215.17	6.98	10.69	5.31108	4.53108	0.1739	0.4283	0.02591	0.5458	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	blob_merge.v	common	175.58		0.66	59292	18	83.30	-1	-1	67580	-1	-1	500	36	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	153940	36	100	6600	6700	1	2946	636	29	29	841	clb	auto	3.66	44435	9.17	0.07	8.32286	-2555.29	-8.32286	8.32286	1.97	0.0271857	0.0225857	3.80384	2.89928	74	67503	29	4.4999e+07	2.6947e+07	4.23731e+06	5038.42	51.80	9.30566	7.45811	63977	15	12991	61958	2915121	392494	9.30361	9.30361	-2894.94	-9.30361	0	0	5.30054e+06	6302.67	1.25	2.00	1.21236	1.05227	0.02539	0.3892	0.04057	0.5702	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	boundtop.v	common	6.08		0.80	46924	2	0.53	-1	-1	36952	-1	-1	84	114	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	66280	114	192	455	647	1	310	390	13	13	169	clb	auto	0.11	790	0.36	0.00	1.80614	-224.107	-1.80614	1.80614	0.23	0.000580251	0.000516503	0.0986071	0.0861875	34	2159	20	6.63067e+06	4.5271e+06	371447.	2197.91	1.27	0.32411	0.289802	1907	11	703	881	67177	20027	2.1809	2.1809	-278.687	-2.1809	0	0	455630.	2696.04	0.12	0.06	0.0331406	0.0306433	0.00638	0.4368	0.1091	0.4541	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	ch_intrinsics.v	common	3.80		0.05	9236	3	0.19	-1	-1	36092	-1	-1	67	99	1	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	65008	99	130	363	493	1	260	297	12	12	144	clb	auto	0.09	675	0.40	0.00	2.00877	-201.35	-2.00877	2.00877	0.27	0.000680181	0.000592067	0.112979	0.0973247	38	1473	10	5.66058e+06	4.1589e+06	334530.	2323.13	1.26	0.280453	0.247349	1335	10	553	758	61612	21978	2.6329	2.6329	-244.597	-2.6329	0	0	424691.	2949.24	0.07	0.03	0.013767	0.012696	0.007549	0.2162	0.07456	0.7092	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	diffeq1.v	common	13.07		0.04	9072	15	0.44	-1	-1	34580	-1	-1	39	162	0	5	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	77748	162	96	999	932	1	692	302	16	16	256	mult_36	auto	0.37	5373	0.92	0.01	19.7363	-1627.73	-19.7363	19.7363	0.64	0.00292549	0.00267251	0.411484	0.369838	46	12874	47	1.21132e+07	4.08187e+06	761464.	2974.47	6.75	1.06299	0.964377	10002	17	3162	6591	1782591	439893	22.2465	22.2465	-1848.32	-22.2465	0	0	979054.	3824.43	0.17	0.32	0.0845966	0.0765815	0.00796	0.3487	0.01638	0.6349	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	diffeq2.v	common	16.76		0.03	8272	14	0.34	-1	-1	33504	-1	-1	25	66	0	7	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	70400	66	96	719	590	1	524	194	18	18	324	mult_36	auto	0.25	4925	0.67	0.01	15.6681	-903.528	-15.6681	15.6681	0.88	0.00255427	0.00236338	0.366868	0.333668	38	12760	39	1.57076e+07	4.11935e+06	845836.	2610.61	10.84	1.09936	1.00938	10508	18	3040	6848	3114089	727865	17.9693	17.9693	-1068.61	-17.9693	0	0	1.07007e+06	3302.70	0.21	0.50	0.0774727	0.0726942	0.009498	0.3135	0.0186	0.6679	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	LU8PEEng.v	common	1120.11		21.20	227572	129	268.92	-1	-1	100756	-1	-1	1868	114	44	8	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	594952	114	102	29578	29304	1	16000	2136	53	53	2809	clb	auto	217.78	230748	40.68	0.25	70.1304	-57189.4	-70.1304	70.1304	21.53	0.0551141	0.0467024	9.03306	6.53231	104	329568	37	1.63647e+08	1.27957e+08	1.98011e+07	7049.16	418.64	42.2079	32.4939	309156	21	56547	227343	44578169	9731182	79.4515	79.4515	-72626.4	-79.4515	-15.5633	-0.195443	2.50370e+07	8913.15	8.63	16.15	5.11072	4.29825	0.1109	0.4141	0.01029	0.5756	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	LU32PEEng.v	common	8116.76		173.32	770500	128	1450.19	-1	-1	298624	-1	-1	6391	114	167	32	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2155012	114	102	102506	101104	1	55733	6806	95	95	9025	clb	auto	792.25	1102196	442.88	2.31	68.524	-347692	-68.524	68.524	77.13	0.257903	0.217993	42.7717	32.3413	146	1427530	29	5.4965e+08	4.48591e+08	8.83092e+07	9784.95	4627.12	182.251	142.54	1347154	17	192439	813806	314654531	82561783	79.0174	79.0174	-492716	-79.0174	-22.5982	-0.17036	1.11495e+08	12354.0	33.89	110.16	14.0425	11.8209	0.4416	0.471	0.008853	0.5202	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	mcml.v	common	10796.38		64.23	954184	75	8587.36	-1	-1	447716	-1	-1	7136	36	159	27	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	1973040	36	33	134466	132924	1	42717	7391	100	100	10000	clb	auto	196.13	542750	217.36	1.33	58.0539	-310419	-58.0539	58.0539	83.70	0.179326	0.150688	32.1274	24.5147	88	724422	37	6.13558e+08	4.82374e+08	6.27618e+07	6276.18	1161.46	104.801	83.4121	684352	17	149681	478782	74258807	15951626	65.1163	65.1163	-392508	-65.1163	0	0	7.84826e+07	7848.26	23.08	25.20	10.7137	9.28463	0.3168	0.364	0.01354	0.6224	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	mkDelayWorker32B.v	common	92.63		1.18	78788	5	8.70	-1	-1	52352	-1	-1	460	506	47	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	361816	506	553	3285	3838	1	3007	1566	50	50	2500	memory	auto	3.84	14641	5.09	0.04	6.35472	-1709.62	-6.35472	6.35472	20.42	0.0114079	0.0103359	2.54816	2.27727	38	22446	14	1.47946e+08	5.05479e+07	7.24780e+06	2899.12	34.36	7.74711	7.10432	21465	15	3947	5012	3336726	780964	7.43604	7.43604	-2291.08	-7.43604	-0.926108	-0.154403	9.14532e+06	3658.13	2.62	1.00	0.510848	0.479653	0.1684	0.1408	0.04125	0.818	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	mkPktMerge.v	common	20.89		0.11	16940	2	0.13	-1	-1	33716	-1	-1	25	311	15	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	91688	311	156	972	1128	1	953	507	28	28	784	memory	auto	0.50	7715	0.86	0.01	3.72374	-4124.89	-3.72374	3.72374	1.92	0.00258831	0.00218041	0.385371	0.320974	38	14448	23	4.25198e+07	9.56735e+06	2.14815e+06	2739.98	10.57	1.36765	1.19069	13075	13	2700	3029	2297690	666223	4.2709	4.2709	-4933.75	-4.2709	-19.7413	-0.360359	2.71544e+06	3463.57	0.81	0.54	0.102904	0.0939066	0.08673	0.1536	0.01777	0.8286	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	mkSMAdapter4B.v	common	24.50		0.36	31940	7	3.80	-1	-1	37864	-1	-1	162	193	5	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	94420	193	205	2232	2437	1	1246	565	20	20	400	memory	auto	1.69	9305	1.65	0.01	4.64276	-2579.48	-4.64276	4.64276	0.75	0.00285625	0.002444	0.583531	0.475146	50	17912	47	2.07112e+07	1.14708e+07	1.33094e+06	3327.34	8.82	1.94256	1.66365	15134	15	4408	10763	964401	223234	5.27544	5.27544	-3056.96	-5.27544	-6.53042	-0.299894	1.71179e+06	4279.48	0.48	0.63	0.361472	0.327998	0.02957	0.2116	0.02534	0.7631	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	or1200.v	common	78.02		0.59	40844	27	5.65	-1	-1	43836	-1	-1	219	385	2	1	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	125584	385	394	3979	4310	1	2379	1001	27	27	729	io	auto	2.65	31850	3.64	0.03	12.8393	-11113	-12.8393	12.8393	1.73	0.00720515	0.00645104	1.18873	0.991299	84	53122	50	3.93038e+07	1.32948e+07	4.08017e+06	5596.94	48.84	4.93799	4.31621	46266	13	10118	36835	3273609	633345	14.7588	14.7588	-12867	-14.7588	0	0	5.17499e+06	7098.75	1.89	1.06	0.38762	0.355212	0.02453	0.4584	0.02668	0.5149	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	raygentop.v	common	43.73		0.45	32876	8	2.29	-1	-1	40396	-1	-1	134	214	0	9	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	87100	214	305	2625	2741	1	1510	662	22	22	484	mult_36	auto	16.44	12485	1.52	0.01	4.47648	-2445.68	-4.47648	4.47648	0.98	0.00328965	0.00290216	0.520609	0.446436	48	28763	44	2.50602e+07	1.07858e+07	1.59437e+06	3294.16	12.39	1.74353	1.53118	22364	15	6216	13503	3819992	817185	5.30831	5.30831	-3092.16	-5.30831	0	0	2.04427e+06	4223.70	0.40	0.88	0.232959	0.215715	0.02167	0.4611	0.0416	0.4973	
k6_N10_I47_Fi7_L4_frac1_ff1_45nm.xml	sha.v	common	631.70		1.07	38008	20	597.99	-1	-1	95324	-1	-1	213	38	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	95568	38	36	3404	3440	1	1383	287	19	19	361	clb	auto	1.69	14277	1.41	0.01	11.6767	-4084.53	-11.6767	11.6767	0.65	0.00475767	0.00396084	0.580303	0.426071	58	23260	33	1.72706e+07	1.14794e+07	1.39531e+06	3865.12	13.19	3.54284	2.94459	19956	15	4801	18065	573853	101241	14.3234	14.3234	-4727.14	-14.3234	0	0	1.77306e+06	4911.54	0.51	0.68	0.500405	0.445919	0.01059	0.3583	0.02666	0.6151	
k6_N10_I47_Fi7_L4_frac1_ff2_45nm.xml	bgm.v	common	1217.37		24.53	392596	22	477.97	-1	-1	152624	-1	-1	2314	257	0	11	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	673080	257	32	32168	31683	1	18525	2614	58	58	3364	clb	auto	266.29	241092	57.27	0.41	16.2997	-21869.6	-16.2997	16.2997	26.69	0.0653832	0.0553988	9.47059	6.91806	86	361657	28	2.00088e+08	1.2907e+08	2.02792e+07	6028.31	222.23	46.425	36.5657	344327	21	86056	395038	21122699	3379353	19.1058	19.1058	-24924.5	-19.1058	0	0	2.56050e+07	7611.48	7.46	9.69	4.83221	4.07679	0.1744	0.4163	0.02461	0.5591	
k6_N10_I47_Fi7_L4_frac1_ff2_45nm.xml	blob_merge.v	common	159.33		0.54	59324	18	78.42	-1	-1	67564	-1	-1	499	36	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	155524	36	100	6600	6700	1	2936	635	29	29	841	clb	auto	3.30	46229	6.16	0.03	8.40852	-2603.38	-8.40852	8.40852	2.73	0.0105882	0.00907557	2.27992	1.72051	76	68701	28	4.4999e+07	2.68931e+07	4.31509e+06	5130.91	45.96	7.18288	5.75326	64084	15	12481	61473	2744401	364670	9.93273	9.93273	-2924.03	-9.93273	0	0	5.38156e+06	6399.00	1.82	1.40	0.79591	0.696069	0.02723	0.3594	0.03588	0.6047	
k6_N10_I47_Fi7_L4_frac1_ff2_45nm.xml	boundtop.v	common	6.84		0.76	47068	2	0.45	-1	-1	37040	-1	-1	84	114	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	66292	114	192	455	647	1	308	390	13	13	169	clb	auto	0.18	729	0.57	0.00	1.8593	-228.354	-1.8593	1.8593	0.34	0.00097119	0.000851272	0.16511	0.143083	32	2259	24	6.63067e+06	4.5271e+06	356714.	2110.73	1.69	0.424623	0.377137	2013	12	749	944	89367	27197	2.46866	2.46866	-282.119	-2.46866	0	0	437048.	2586.08	0.11	0.06	0.0350527	0.0322987	0.006989	0.3482	0.08605	0.5657	
k6_N10_I47_Fi7_L4_frac1_ff2_45nm.xml	ch_intrinsics.v	common	4.36		0.05	9236	3	0.29	-1	-1	36096	-1	-1	67	99	1	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	72636	99	130	363	493	1	260	297	12	12	144	clb	auto	0.10	675	0.42	0.00	2.00877	-201.35	-2.00877	2.00877	0.29	0.000718403	0.000623601	0.119834	0.102871	38	1476	10	5.66058e+06	4.1589e+06	334530.	2323.13	1.45	0.330145	0.291248	1339	10	531	709	60504	21675	2.6329	2.6329	-240.581	-2.6329	0	0	424691.	2949.24	0.10	0.05	0.0223991	0.0206012	0.008522	0.1913	0.06605	0.7426	
k6_N10_I47_Fi7_L4_frac1_ff2_45nm.xml	diffeq1.v	common	12.32		0.04	9024	15	0.45	-1	-1	34644	-1	-1	39	162	0	5	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	70088	162	96	999	932	1	692	302	16	16	256	mult_36	auto	0.29	5373	0.54	0.01	19.7363	-1627.54	-19.7363	19.7363	0.40	0.0015933	0.00145946	0.22656	0.203345	48	12242	28	1.21132e+07	4.08187e+06	791884.	3093.30	6.54	0.884932	0.804179	9857	17	3022	6181	1681171	422674	22.2387	22.2387	-1852.74	-22.2387	0	0	1.01413e+06	3961.44	0.29	0.51	0.159736	0.148902	0.008288	0.3389	0.01598	0.6451	
k6_N10_I47_Fi7_L4_frac1_ff2_45nm.xml	diffeq2.v	common	14.97		0.03	8168	14	0.33	-1	-1	33484	-1	-1	25	66	0	7	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	70540	66	96	719	590	1	524	194	18	18	324	mult_36	auto	0.25	4925	0.67	0.01	15.6681	-903.528	-15.6681	15.6681	0.87	0.00265058	0.00245439	0.371409	0.338242	38	13260	43	1.57076e+07	4.11935e+06	845836.	2610.61	9.10	1.04649	0.958821	10497	22	3161	7109	3098852	717947	18.117	18.117	-1072.84	-18.117	0	0	1.07007e+06	3302.70	0.21	0.48	0.0861849	0.0804818	0.009917	0.2986	0.01768	0.6837	
k6_N10_I47_Fi7_L4_frac1_ff2_45nm.xml	LU8PEEng.v	common	1297.34		21.57	227604	129	271.87	-1	-1	100868	-1	-1	1784	114	44	8	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	583784	114	102	29578	29304	1	15505	2052	51	51	2601	clb	auto	298.41	222958	46.96	0.26	69.0898	-53657.1	-69.0898	69.0898	23.80	0.054155	0.0462495	9.23986	6.74149	102	321631	32	1.52527e+08	1.2343e+08	1.80757e+07	6949.52	515.86	38.121	29.5559	296261	16	56431	224378	40764853	8622281	78.6777	78.6777	-67908.8	-78.6777	-30.3109	-0.224738	2.25881e+07	8684.41	9.30	15.32	4.12465	3.49351	0.1073	0.3906	0.009672	0.5997	
k6_N10_I47_Fi7_L4_frac1_ff2_45nm.xml	LU32PEEng.v	common	7248.49		169.94	770472	128	1457.71	-1	-1	298612	-1	-1	6249	114	167	32	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2140328	114	102	102506	101104	1	54017	6664	94	94	8836	clb	auto	1206.71	1064569	429.60	2.45	67.0299	-313148	-67.0299	67.0299	77.33	0.317171	0.225623	43.0633	32.2968	144	1379618	27	5.40921e+08	4.40939e+08	8.54134e+07	9666.52	3392.49	167.84	132.268	1310115	20	187972	803324	216756823	50873205	79.8846	79.8846	-444059	-79.8846	-26.1439	-0.17036	1.08076e+08	12231.4	34.19	78.11	16.402	13.7655	0.4375	0.4598	0.008792	0.5315	
k6_N10_I47_Fi7_L4_frac1_ff2_45nm.xml	mcml.v	common	11453.62		64.01	954232	75	8679.08	-1	-1	447760	-1	-1	7022	36	159	27	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	1989484	36	33	134466	132924	1	42685	7277	99	99	9801	clb	auto	191.52	534130	230.93	1.38	57.4075	-283568	-57.4075	57.4075	81.76	0.178297	0.149193	30.4038	23.1723	88	729905	42	6.00857e+08	4.76231e+08	6.17045e+07	6295.73	1700.99	116.087	92.5918	678806	18	150637	476867	82256718	19013850	63.714	63.714	-376739	-63.714	0	0	7.71549e+07	7872.14	22.71	28.76	10.7709	9.27066	0.3237	0.3509	0.01317	0.6359	
k6_N10_I47_Fi7_L4_frac1_ff2_45nm.xml	mkDelayWorker32B.v	common	103.88		1.14	78768	5	10.73	-1	-1	52420	-1	-1	460	506	47	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	360664	506	553	3285	3838	1	3007	1566	50	50	2500	memory	auto	4.26	14644	7.64	0.04	6.3517	-1707.14	-6.3517	6.3517	24.25	0.0121372	0.0109307	3.95176	3.50929	38	22292	17	1.47946e+08	5.05479e+07	7.24780e+06	2899.12	31.89	8.36125	7.59484	21543	14	3915	4979	3282131	780594	7.43604	7.43604	-2256.29	-7.43604	-1.52834	-0.197508	9.14532e+06	3658.13	3.62	1.69	0.963556	0.909275	0.1774	0.134	0.03946	0.8265	
